loc_code,general_hh_apt_inc,foreign_hh_apt_inc,demolished_apt_inc,natural_demand,internal_invest_demand,avg_trade_price_y3,multi_homeowner_inc_y3,local_buyer_ratio_y3,internal_invest_demand_3yr_wgt_y3,internal_invest_demand_y1,internal_invest_demand_y2,external_invest_demand,absorbed_supply_y3,nonlocal_buyer_ratio_y3,external_invest_demand_3yr_wgt_y3,external_invest_demand_y1,external_invest_demand_y2,total_invest_demand,new_demand_volume,own_hh_apt_move_demand,py_bprice_y3,bprice_threshold_ratio,income_quintile,own_hh_ratio,own_move_plan_yn,rent_hh_apt_move_demand,rent_hh_ratio,rent_move_plan_yn,nonapt_move_demand,nonapt_hh_ratio,nonapt_move_plan_yn,nonapt_price_adj,total_move_demand,single_and_foreign_hh_inc,single_foreign_own_occ_ratio,multi_hh_and_demolished_hh_inc,multi_demolished_own_occ_ratio,hh_increase_demand,unsold_level_ratio,unsold_level_adj_ratio,total_invest_demand_eff,effective_demand,supply_volume_3y,effective_demand_to_supply,supply_demand_grade,base_date
50110,1172,14,0,1187,90,1364,801,0.84,0.5,43,54,12,335,0.15,0.5,16,7,102,1289,150,2704,0.55,0.37,0.74,0.05,10,0.26,0.2,71,1.85,0.4,0.6,232,860,0.3,1172,0.7,408,0.01,0.4,41,682,1052,1.54,C,202402
44000,9183,557,151,9892,88,764,2844,0.6,0.5,-142,-19,947,8285,0.39,0.5,1193,836,1035,10928,2513,1543,0.55,0.68,0.74,0.05,1265,0.26,0.2,702,0.77,0.4,0.6,4481,8490,0.3,9335,0.7,6216,0,0.8,828,11526,10113,0.87,A,202402
44250,573,2,0,575,31,717,382,0.64,0.5,4,7,34,823,0.35,0.5,4,0,65,641,191,1066,0.55,0.87,0.74,0.05,63,0.26,0.2,8,0.14,0.4,0.6,263,377,0.3,573,0.7,452,0,1,65,781,274,0.35,S,202402
44150,199,7,0,207,-5,668,-44,0.61,0.5,-2,-4,23,331,0.38,0.5,17,1,17,224,310,831,0.55,0.99,0.74,0.05,312,0.26,0.2,219,1.46,0.4,0.6,843,273,0.3,199,0.7,221,0.01,0.6,10,1075,136,0.12,S,202402
44710,16,17,0,34,0,607,165,0.62,0.5,0,0,,0,0.37,0.5,,,,,0,0,0.55,0,0.74,0.05,0,0.26,0.2,0,3.47,0.4,0.6,0,40,0.3,16,0.7,0,0,0.8,,,0,,,202402
44230,99,6,0,106,23,678,333,0.8,0.5,0,8,10,296,0.19,0.5,12,5,33,139,50,1490,0.55,0.62,0.74,0.05,28,0.26,0.2,32,1.73,0.4,0.6,112,201,0.3,99,0.7,81,0,1,33,226,287,1.26,B,202402
44270,755,34,0,789,,585,-1229,0.63,0.5,,,,429,0.36,0.5,,,,,0,0,0.55,0,0.74,0.05,0,0.26,0.2,0,0.83,0.4,0.6,0,662,0.3,755,0.7,0,0,1,,,0,,,202402
44180,174,7,0,181,21,684,338,0.75,0.5,0,0,16,0,0.24,0.5,0,49,37,219,100,1372,0.55,0.69,0.74,0.05,43,0.26,0.2,49,1.42,0.4,0.6,193,245,0.3,174,0.7,136,0,1,37,367,323,0.87,A,202402
44760,-9,1,0,-7,0,642,296,0.74,0.5,0,0,,7,0.25,0.5,,,,,0,0,0.55,0,0.74,0.05,0,0.26,0.2,0,4.85,0.4,0.6,0,30,0.3,-9,0.7,0,0,1,,,137,,,202402
44210,903,21,0,925,12,657,315,0.6,0.5,-15,0,25,88,0.39,0.5,34,30,37,962,374,1208,0.55,0.82,0.74,0.05,311,0.26,0.2,115,0.7,0.4,0.6,802,737,0.3,903,0.7,700,0,1,37,1540,242,0.15,S,202402
